Number,GivenName,Surname,Birthday,StreetAddress,NameSet,EmailAddress,TelephoneNumber,Kilograms,CCType,CCNumber,CVV2,CCExpires,Vehicle
2381,Fealty,Berthiaume,12/2/1999,"5 rue des Soeurs",French,FealtyBerthiaume@armyspy.com,01.94.37.34.69,70.5,MasterCard,5168238732151561,661,6/2019,"2004 Opel Corsa"
2382,Eglantine,Lamothe,4/27/1985,"84 rue Charles Corbeau",French,EglantineLamothe@gustr.com,02.01.22.32.34,88.1,Visa,4556479771247505,502,12/2021,"1996 Peugeot 806"
2386,Valentine,Morin,6/8/1956,"46 rue Ernest Renan",French,ValentineMorin@superrito.com,02.77.33.63.53,86.1,MasterCard,5498682092133159,281,10/2021,"2002 Acura TL"
2387,Aubrette,Parenteau,3/8/1940,"87 quai Saint-Nicolas",French,AubretteParenteau@fleckens.hu,02.34.86.68.81,70.2,Visa,4929389749214026,243,1/2018,"2014 Nissan Armada"
2390,Aubrey,Moreau,10/10/1933,"92 avenue de Provence",French,AubreyMoreau@dayrep.com,03.44.63.99.63,70.2,Visa,4929086361981839,655,9/2020,"2010 Citroen C4"
2397,Marlon,Routhier,4/1/1945,"65 boulevard Bryas",French,MarlonRouthier@einrot.com,03.41.34.67.12,93.3,MasterCard,5199162980117467,852,12/2018,"2001 Lada 111"
2399,Soren,Caisse,5/2/1941,"90 rue Grande Fusterie",French,SorenCaisse@dayrep.com,05.54.11.12.10,63.5,Visa,4916392112300542,279,2/2019,"2001 BMW 316"
2400,Blanche,Cressac,5/25/2000,"18 rue Beauvau",French,BlancheCressac@einrot.com,04.58.46.65.37,72.0,MasterCard,5377200370862260,336,2/2020,"2002 Audi RS6"
2402,Kerman,Charette,8/18/2000,"73 rue Bonneterie",French,KermanCharette@superrito.com,03.51.45.31.44,69.5,MasterCard,5236858617904673,724,10/2019,"2008 Dodge Durango"
2406,Zoé,Casgrain,7/26/1972,"3 rue Gustave Eiffel",French,ZoeCasgrain@armyspy.com,04.49.31.38.19,62.7,Visa,4929328154649888,808,10/2021,"2009 Audi S8"
2412,Éric,Gaulin,4/22/1932,"87 rue Adolphe Wurtz",French,EricGaulin@superrito.com,02.56.83.09.66,102.3,MasterCard,5449515396678349,004,5/2020,"2006 Dodge Charger"
2414,Prunella,Labbé,7/25/1980,"18 Rue du Palais",French,PrunellaLabbe@teleworm.us,03.59.71.16.36,48.9,Visa,4539321596521700,261,10/2019,"2002 Westfield ZEI"
2417,Zerbino,Frappier,3/8/1930,"2 boulevard de la Liberation",French,ZerbinoFrappier@jourrapide.com,04.74.63.91.25,65.0,Visa,4485417203058476,717,5/2017,"2015 Buick LaCrosse"
2418,Aya,Dupéré,9/29/1949,"84 avenue du Marechal Juin",French,AyaDupere@gustr.com,04.35.32.36.17,61.0,MasterCard,5411600043056653,887,7/2019,"2006 Mercedes-Benz E"
2420,Yves,Moreau,9/11/1939,"31 rue du Fossé des Tanneurs",French,YvesMoreau@fleckens.hu,04.83.48.94.22,61.1,MasterCard,5517489290077262,128,3/2020,"2014 Mazda MAZDA6"
2422,Julien,Lavoie,1/2/1982,"33 boulevard Bryas",French,JulienLavoie@fleckens.hu,01.01.39.90.53,107.3,Visa,4929456229370741,622,9/2020,"1998 Buick Riviera"
2423,Émile,Gladu,1/18/1968,"30 Rue St Ferréol",French,EmileGladu@armyspy.com,03.20.08.66.33,98.1,Visa,4532466029208057,988,5/2019,"1997 Mercedes-Benz T V-12"
2426,Huette,Parent,5/30/1983,"52 rue de Lille",French,HuetteParent@fleckens.hu,01.00.02.64.44,77.3,MasterCard,5240017553098800,885,10/2020,"2003 Hummer H2"
2428,Faye,Courcelle,3/21/1976,"89 route de Lyon",French,FayeCourcelle@fleckens.hu,03.56.10.05.83,52.2,Visa,4716752411499737,794,3/2019,"2014 Toyota FJ Cruiser"
2429,Adélaïde,Lazure,1/21/1993,"48 Chemin Du Lavarin Sud",French,AdelaideLazure@einrot.com,05.57.40.02.56,71.2,Visa,4916416092371296,245,9/2019,"2006 TVR Tuscan"
2430,Dominique,Plourde,12/6/1992,"77 rue de la République",French,DominiquePlourde@cuvox.de,04.06.16.06.65,84.1,MasterCard,5424935259904146,818,2/2018,"2002 Nissan Bluebird"
2431,Jacqueline,Artois,7/6/1956,"70 rue Gontier-Patin",French,JacquelineArtois@superrito.com,04.77.22.71.69,58.8,MasterCard,5544969767181272,218,12/2021,"2001 Seat Inca Kombi"
2433,Eugène,Chenard,8/9/1965,"43 boulevard de Prague",French,EugeneChenard@gustr.com,01.55.72.16.19,101.3,MasterCard,5322775634841263,551,2/2019,"1998 Subaru Vivio"
2434,Denise,Paradis,6/22/1971,"44 rue du Clair Bocage",French,DeniseParadis@jourrapide.com,02.50.44.02.56,79.8,Visa,4716473087907768,202,12/2017,"2011 Audi Q7"
2436,Peppin,Pouchard,4/28/1992,"78 rue des Soeurs",French,PeppinPouchard@teleworm.us,01.88.43.73.24,58.6,Visa,4556715975821664,747,7/2017,"2010 Mercury Milan"
2440,Aubrey,Bédard,5/25/1959,"23 cours Franklin Roosevelt",French,AubreyBedard@cuvox.de,04.38.47.91.22,68.7,Visa,4916341292556845,510,9/2017,"2001 Ariel Atom"
2442,Laurette,Rodrigue,11/13/1950,"11 rue des Soeurs",French,LauretteRodrigue@dayrep.com,01.92.35.54.04,50.9,MasterCard,5554210870504176,991,2/2019,"1994 BMW 730"
2445,Hilaire,Boivin,3/12/1943,"88 avenue du Marechal Juin",French,HilaireBoivin@rhyta.com,04.68.86.13.72,85.1,Visa,4716263925542129,691,5/2019,"2003 Honda Civic"
2451,Jessamine,Grondin,4/14/1988,"84 cours Franklin Roosevelt",French,JessamineGrondin@einrot.com,04.78.04.37.39,84.5,Visa,4539526524135759,009,10/2017,"1993 Austin Montego"
2453,Agramant,Lafrenière,3/5/1990,"30 rue Ernest Renan",French,AgramantLafreniere@fleckens.hu,02.07.48.78.17,66.3,Visa,4485538278775874,807,5/2020,"2007 Mahindra Scorpio"
2455,Clémence,Tollmache,11/11/1970,"19 Boulevard de Normandie",French,ClemenceTollmache@cuvox.de,01.90.98.69.63,81.8,MasterCard,5450198380910113,452,6/2020,"2009 Citroen C2"
2457,Pascal,Ruel,9/1/1973,"19 rue Gontier-Patin",French,PascalRuel@cuvox.de,05.51.51.23.83,85.0,Visa,4929415435464094,749,2/2020,"2004 Saleen S7"
2458,Marphisa,L'Heureux,6/28/1941,"14 rue Cazade",French,MarphisaLHeureux@gustr.com,01.51.61.15.24,86.3,Visa,4485931058523822,425,7/2017,"1997 Ford Maverick"
2459,Carolos,Labrie,2/19/1972,"16 Place de la Madeleine",French,CarolosLabrie@armyspy.com,01.39.67.35.75,103.1,MasterCard,5407755738513545,812,12/2019,"2005 Buick LaCrosse"
2461,Seymour,Lespérance,6/1/1932,"87 rue Petite Fusterie",French,SeymourLesperance@jourrapide.com,04.95.19.43.70,85.2,MasterCard,5590675793997564,795,11/2019,"1998 Nissan Cefiro"
2464,Auda,Simard,8/6/1972,"2 rue Marie de Médicis",French,AudaSimard@superrito.com,03.48.13.04.80,78.7,Visa,4929440725060014,812,7/2020,"1993 Marcos Mantara"
2466,Galatee,Patry,8/13/1935,"39 Place de la Gare",French,GalateePatry@gustr.com,05.24.36.02.84,78.1,Visa,4532022741071040,259,8/2018,"2001 Ford TE-50"
2467,Elita,Lessard,9/16/1943,"9 rue de l'Epeule",French,ElitaLessard@fleckens.hu,02.19.92.45.20,49.1,Visa,4485123781384447,060,10/2021,"2010 Volkswagen Routan"
2476,Octave,Beaulé,5/14/1973,"99 boulevard d'Alsace",French,OctaveBeaule@rhyta.com,01.84.31.38.19,99.3,MasterCard,5449418995103266,469,7/2017,"2002 MCC Smart"
2477,Amorette,Mailly,7/4/2001,"50 rue de la République",French,AmoretteMailly@armyspy.com,04.74.83.60.63,44.2,Visa,4539308419513600,239,12/2021,"2008 BMW 318"
2485,Vivienne,Langelier,9/7/1986,"45 Chemin Challet",French,VivienneLangelier@jourrapide.com,03.98.29.57.53,67.9,MasterCard,5262961604863311,526,6/2020,"2001 Peugeot 406"
2488,Eliot,Miron,5/25/1958,"71 Rue du Limas",French,EliotMiron@teleworm.us,05.69.91.64.45,106.7,MasterCard,5423698074281832,177,5/2019,"2001 Citroen C"
2495,Morgana,Nadeau,9/25/1950,"71 rue de l'Aigle",French,MorganaNadeau@superrito.com,01.07.90.70.08,62.6,MasterCard,5399862875611387,448,9/2019,"2015 MINI Cooper Paceman"
2496,Amber,Devost,11/13/1937,"77 rue Lenotre",French,AmberDevost@gustr.com,02.19.61.53.81,62.7,Visa,4485483002155319,479,7/2019,"1993 Honda Civic Del Sol"
2498,Fortun,Fongemie,1/7/1962,"49 Rue Marie De Médicis",French,FortunFongemie@cuvox.de,04.43.67.18.69,88.2,MasterCard,5321058615946521,669,2/2017,"2002 MCC ForTwo"
2501,Françoise,Lebel,6/15/1930,"81 boulevard Amiral Courbet",French,FrancoiseLebel@armyspy.com,02.66.39.09.21,81.3,MasterCard,5553464536841396,039,8/2020,"2006 Jaguar X-Type"
2508,Jesper,Saurel,12/5/1969,"71 avenue Voltaire",French,JesperSaurel@armyspy.com,01.59.52.50.67,66.9,Visa,4916390844199836,156,6/2019,"2005 Panoz Esperante"
2510,Rosamonde,Gervais,5/15/1971,"12 Chemin Des Bateliers",French,RosamondeGervais@teleworm.us,02.14.63.45.02,78.4,Visa,4532252285404402,800,1/2017,"2007 Ford F-650"
2512,Belda,Bolduc,12/6/1995,"86 rue Sadi Carnot",French,BeldaBolduc@rhyta.com,01.57.22.29.52,76.1,Visa,4929501866486142,521,8/2017,"2010 Subaru Outback"
2513,Cosette,Labelle,6/24/1988,"2 Chemin Des Bateliers",French,CosetteLabelle@dayrep.com,05.58.39.38.36,53.1,Visa,4556568313887503,432,9/2019,"2014 Cadillac CTS Wagon"
2515,Auda,Guilmette,4/21/1944,"60 Place Charles de Gaulle",French,AudaGuilmette@jourrapide.com,05.76.40.62.29,90.7,Visa,4929575936222760,826,6/2017,"2011 Ford Kuga"
2518,Comforte,Raymond,5/20/1958,"35 rue Marguerite",French,ComforteRaymond@cuvox.de,01.31.71.35.02,72.7,Visa,4539875040978337,963,3/2020,"2006 Cadillac Escalade"
2521,Allyriane,Chandonnet,4/14/1931,"40 Rue Roussy",French,AllyrianeChandonnet@jourrapide.com,02.09.58.39.77,87.2,Visa,4916740023625698,871,3/2017,"2015 Nissan GT-R"
2528,Lucas,Gaudreau,8/28/1976,"82 Rue Marie De Médicis",French,LucasGaudreau@dayrep.com,03.06.05.60.20,84.3,MasterCard,5423656192410899,901,8/2020,"2006 Audi S4"
2530,Henriette,Lemieux,9/13/1941,"2 rue des Lacs",French,HenrietteLemieux@rhyta.com,03.20.57.08.09,98.7,Visa,4556792345773735,940,9/2019,"2001 Chrysler Neon"
2532,Marjolaine,Aubé,2/7/1978,"63 rue de la Hulotais",French,MarjolaineAube@fleckens.hu,04.73.49.33.98,55.3,MasterCard,5591110835912263,459,10/2021,"2003 Ford Laser"
2533,Ninette,Jalbert,10/6/1997,"29 rue des Lacs",French,NinetteJalbert@rhyta.com,04.17.15.38.94,60.5,Visa,4532473080870585,451,2/2018,"2006 Jaguar XKR"
2535,Ophelia,Boncoeur,1/7/1954,"64 rue du Gue Jacquet",French,OpheliaBoncoeur@dayrep.com,02.53.95.81.10,76.3,MasterCard,5126556674234710,827,4/2018,"2009 BMW 130"
2537,Xavierre,Vadnais,1/6/1955,"20 rue de l'Aigle",French,XavierreVadnais@jourrapide.com,03.89.02.41.39,51.3,MasterCard,5300378311258608,487,10/2020,"2011 Kia Rio"
2540,Musette,Pépin,8/29/1951,"55 rue Descartes",French,MusettePepin@einrot.com,01.49.27.97.15,52.5,Visa,4532707776309626,110,5/2017,"2003 Chevrolet S-10"
2541,Auda,Gingras,1/1/1993,"24 rue Reine Elisabeth",French,AudaGingras@jourrapide.com,04.20.56.21.52,69.1,MasterCard,5496211296327946,871,12/2020,"2012 Jeep Liberty"
2545,Durandana,Marceau,5/4/1953,"46 Chemin Des Bateliers",French,DurandanaMarceau@armyspy.com,02.01.89.51.75,97.6,MasterCard,5356010227258819,020,8/2021,"2012 Lada Granta"
2549,Holly,Dostie,11/22/1987,"60 rue Charles Corbeau",French,HollyDostie@einrot.com,01.22.30.88.59,85.3,Visa,4539234754626312,864,9/2019,"2006 Cadillac STS"
2551,Sydney,Marois,10/24/1944,"96 rue du Clair Bocage",French,SydneyMarois@fleckens.hu,01.78.36.89.36,63.1,MasterCard,5163737701060484,940,4/2020,"1997 Mitsubishi Carisma"
2556,Saber,Tardif,5/27/1936,"43 avenue de Bouvines",French,SaberTardif@gustr.com,05.84.90.02.66,66.5,Visa,4485676892192751,319,7/2019,"2001 Cadillac XLR"
2559,Gaspar,Camus,11/16/1996,"8 avenue du Marechal Juin",French,GasparCamus@dayrep.com,02.42.87.47.36,73.5,Visa,4929944180406042,887,10/2017,"2012 Toyota Aygo"
2560,Alphonsine,Lampron,8/21/1937,"64 rue de l'Aigle",French,AlphonsineLampron@cuvox.de,01.95.14.18.62,64.4,Visa,4539908270514405,674,7/2021,"2000 Cadillac XLR"
2563,Valiant,Panetier,10/31/1936,"9 rue des Chaligny",French,ValiantPanetier@cuvox.de,04.27.09.62.67,60.0,Visa,4716405852536265,160,12/2021,"1997 Ford F-250"
2567,Sacripant,Tougas,3/17/1963,"70 rue de l'Aigle",French,SacripantTougas@gustr.com,02.75.05.41.94,79.1,MasterCard,5596649148848701,620,12/2020,"2010 Nissan Note"
2569,Nathalie,Devost,9/27/1969,"68 Rue Bonnet",French,NathalieDevost@superrito.com,04.26.34.69.44,59.0,Visa,4556318321758969,151,2/2021,"1994 Mazda 323"
2572,Arnaud,Lafond,4/12/1955,"30 rue des Coudriers",French,ArnaudLafond@armyspy.com,03.00.75.22.68,110.9,MasterCard,5446600964959629,548,7/2018,"1997 Fiat Ulysse"
2576,Harbin,Ruel,4/16/1951,"85 rue des six frères Ruellan",French,HarbinRuel@jourrapide.com,04.86.36.86.13,111.1,MasterCard,5543946598638275,688,1/2020,"1994 Audi A4"
2586,Durandana,Lemieux,4/10/1970,"94 Chemin des Bateliers",French,DurandanaLemieux@armyspy.com,04.30.03.66.88,79.1,MasterCard,5271645569326773,781,12/2021,"2010 Daewoo Kalos"
2588,Gay,Talon,10/1/1970,"87 Rue de Verdun",French,GayTalon@armyspy.com,04.42.82.89.38,51.5,Visa,4485599947560212,352,9/2017,"1998 Chrysler Neon"
2589,Harriette,Cantin,12/7/1999,"79 Chemin Des Bateliers",French,HarrietteCantin@fleckens.hu,02.78.27.45.95,58.4,Visa,4556415884674987,466,1/2020,"1997 Tata E"
2590,Annot,Lacharité,12/19/1989,"17 Chemin Du Lavarin Sud",French,AnnotLacharite@einrot.com,05.42.00.19.79,82.2,MasterCard,5378602091892774,840,10/2017,"2011 Ford Shelby GT 500"
2591,Merlin,Bonneville,3/10/1987,"61 rue du Château",French,MerlinBonneville@armyspy.com,04.26.75.78.85,86.7,Visa,4485773443599244,932,11/2021,"2014 Buick LaCrosse"
2596,Harcourt,Neufville,6/26/1998,"84 rue Sébastopol",French,HarcourtNeufville@rhyta.com,05.64.77.70.82,60.0,Visa,4485146837423125,236,11/2019,"2004 BMW 530"
2597,Annette,Mireault,5/4/1990,"57 place Maurice-Charretier",French,AnnetteMireault@einrot.com,02.75.95.47.70,72.6,Visa,4916704001796830,903,9/2021,"2009 Maserati GranSport"
2599,Catherine,Avare,8/5/1946,"99 rue Goya",French,CatherineAvare@jourrapide.com,02.54.87.49.08,70.3,Visa,4532344735622491,323,6/2019,"1998 Nissan Laurel"
2600,Margaux,Chassé,6/10/1956,"57 boulevard de la Liberation",French,MargauxChasse@rhyta.com,04.02.45.58.07,70.9,MasterCard,5522080125929794,919,7/2019,"1999 Nissan Maxima"
2601,Cécile,Bossé,4/24/1980,"51 avenue de Bouvines",French,CecileBosse@teleworm.us,04.14.93.92.66,77.7,MasterCard,5501908990770262,045,3/2020,"2001 Ford Think"
2602,Amabella,Paiement,11/1/1970,"88 rue de la Hulotais",French,AmabellaPaiement@gustr.com,04.74.01.97.14,75.5,Visa,4916243858987820,724,7/2020,"2007 Nissan Almera"
2606,Vignette,Jalbert,5/8/1944,"80 Place de la Madeleine",French,VignetteJalbert@superrito.com,01.80.36.86.38,94.9,MasterCard,5241300931753000,985,12/2017,"2012 GMC Canyon"
2608,Cerise,Cormier,10/30/1957,"27 avenue Jules Ferry",French,CeriseCormier@rhyta.com,01.63.49.19.87,59.8,Visa,4916269825037894,445,5/2020,"2015 Jeep Wrangler"
2611,Rosemarie,Gougeon,9/12/1944,"30 rue de la Hulotais",French,RosemarieGougeon@fleckens.hu,05.45.46.68.68,51.8,Visa,4539349307658628,975,8/2019,"2001 Ford Cougar"
2617,Agnès,Pelchat,11/18/1955,"66 rue Saint Germain",French,AgnesPelchat@rhyta.com,01.46.31.98.94,96.3,Visa,4916880990424541,537,11/2020,"2003 Renault Laguna"
2623,Methena,Lejeune,6/29/1992,"43 rue de l'Aigle",French,MethenaLejeune@superrito.com,01.22.39.69.10,76.3,Visa,4485732773163062,531,7/2017,"2015 Hyundai Accent"
2624,Madeleine,Hachée,11/2/1940,"18 place Stanislas",French,MadeleineHachee@teleworm.us,02.57.76.48.09,68.8,Visa,4532360753013116,693,6/2018,"1998 Ford Telstar"
2625,Caresse,Dumoulin,6/17/1988,"16 avenue Jules Ferry",French,CaresseDumoulin@einrot.com,02.37.36.24.58,53.6,Visa,4539441931279028,121,11/2018,"2008 Jeep Wrangler"
2627,Céline,Lacasse,3/7/1971,"60 rue de Lille",French,CelineLacasse@gustr.com,04.74.79.58.46,103.0,MasterCard,5249990180405500,844,1/2018,"2005 Mercedes-Benz SLR McLaren"
2629,Henriette,Charron,1/18/1955,"87 rue Jean Vilar",French,HenrietteCharron@fleckens.hu,05.97.63.97.94,73.2,Visa,4929940487206549,409,5/2019,"2003 Volkswagen Bora"
2633,Paien,Joly,1/5/1985,"51 avenue Voltaire",French,PaienJoly@einrot.com,03.27.82.62.00,97.8,Visa,4485853326294244,682,12/2021,"1996 Nissan Almera"
2634,Olympia,Aubé,8/14/1961,"99 avenue de l'Amandier",French,OlympiaAube@fleckens.hu,01.27.65.21.40,84.0,MasterCard,5594532922359404,321,4/2020,"2011 Mazda MPV"
2636,Rachelle,Lachance,11/14/1978,"68 rue des Dunes",French,RachelleLachance@armyspy.com,02.67.10.90.77,100.6,MasterCard,5575859352020682,995,6/2018,"1996 Ford Ranger"
2638,Bertrand,Lanctot,7/18/1938,"18 rue Clement Marot",French,BertrandLanctot@dayrep.com,01.03.50.35.98,90.6,MasterCard,5445354105480506,507,9/2019,"1996 Toyota Conquest"
2639,Claude,Gareau,1/18/1939,"51 rue Isambard",French,ClaudeGareau@rhyta.com,01.35.03.33.19,76.7,MasterCard,5558416629738553,403,1/2018,"2009 Mercury Mariner"
2643,Zurie,Boncoeur,9/6/1936,"80 rue Cazade",French,ZurieBoncoeur@superrito.com,01.42.89.12.60,95.7,Visa,4929258569640331,619,3/2020,"1997 TVR Chimaera"
2645,Afrodille,Savard,4/24/1988,"69 rue des Coudriers",French,AfrodilleSavard@dayrep.com,04.47.99.00.39,97.2,Visa,4929741237621734,811,1/2017,"2011 BMW 530"
2646,Faustin,Dupuis,1/31/1992,"94 rue du Faubourg National",French,FaustinDupuis@superrito.com,05.35.87.32.52,86.0,MasterCard,5512264209279571,730,4/2019,"2009 Land Rover Range Rover"
2651,Chapin,Dionne,6/19/1974,"54 Rue Roussy",French,ChapinDionne@rhyta.com,02.13.77.28.54,83.8,Visa,4532536910635632,285,6/2018,"1992 Volkswagen Passat"
2660,Sennet,Ricard,8/19/1948,"97 rue de l'Aigle",French,SennetRicard@gustr.com,03.48.55.72.87,79.1,Visa,4916378556320856,796,2/2018,"2008 Koenigsegg CCX"
2663,Julien,Patry,5/12/1950,"36 avenue Voltaire",French,JulienPatry@teleworm.us,01.05.01.15.40,85.3,MasterCard,5243423490485760,937,3/2019,"2009 Lexus GX"
2665,Estelle,Pellerin,3/2/1958,"12 Rue du Palais",French,EstellePellerin@cuvox.de,01.19.52.92.90,58.8,Visa,4485593893122218,696,5/2020,"1994 Mercury Villager"
2667,Hélène,Auclair,7/9/1995,"57 rue de l'Epeule",French,HeleneAuclair@fleckens.hu,02.42.74.01.94,57.5,MasterCard,5223060514858756,093,8/2020,"1999 Chevrolet S-10"
2671,Martine,Lamarre,11/8/1961,"11 Rue de la Pompe",French,MartineLamarre@gustr.com,02.88.60.39.37,65.1,Visa,4539088193971139,427,8/2021,"1992 Chevrolet Cavalier"
2673,Tilly,Josseaume,12/20/1949,"68 Rue Frédéric Chopin",French,TillyJosseaume@fleckens.hu,01.30.97.81.03,86.9,MasterCard,5477117150555378,794,10/2020,"2012 Lincoln Navigator"
2677,Fayme,Tétrault,1/29/1930,"84 rue Beauvau",French,FaymeTetrault@fleckens.hu,04.35.58.78.44,90.6,Visa,4539918865709591,030,4/2019,"1997 Mercedes-Benz S"
2678,Pryor,Pouliotte,7/18/2001,"80 avenue Jean Portalis",French,PryorPouliotte@cuvox.de,05.28.76.30.72,63.7,MasterCard,5203494922142814,159,10/2021,"2004 Tata Safari"
2681,Joanna,Paiement,7/3/1987,"81 Place du Jeu de Paume",French,JoannaPaiement@rhyta.com,04.24.27.21.33,101.0,MasterCard,5486087602003708,770,3/2017,"1999 Opel Omega"
2682,Medoro,Despins,12/3/1988,"9 Avenue De Marlioz",French,MedoroDespins@einrot.com,04.53.26.21.36,100.4,Visa,4929379291477311,866,4/2020,"2010 Jeep Compass"
2683,Monique,Berthelette,2/2/1993,"49 boulevard Aristide Briand",French,MoniqueBerthelette@armyspy.com,04.52.25.21.24,54.5,MasterCard,5550161042875875,803,2/2020,"2000 Mercedes-Benz CLK"
2685,Marjolaine,Blais,7/23/1971,"76 boulevard Amiral Courbet",French,MarjolaineBlais@einrot.com,04.64.51.63.41,72.2,MasterCard,5291803501844645,280,10/2017,"2000 Isuzu VX4"
2686,Ophelia,Simard,2/26/1996,"98 rue de la Mare aux Carats",French,OpheliaSimard@cuvox.de,04.24.19.68.16,72.3,Visa,4539190635045041,790,1/2019,"2014 Lexus GX 460"
2692,Maryse,Ménard,4/20/1954,"10 place Maurice-Charretier",French,MaryseMenard@gustr.com,01.36.51.79.09,80.9,Visa,4532376147151685,617,2/2017,"2007 Subaru B9 Tribeca"
2693,Channing,Dastous,8/6/1976,"79 Rue Bonnet",French,ChanningDastous@einrot.com,01.86.35.54.85,93.7,MasterCard,5450604011794933,176,10/2018,"2004 Skoda Superb"
2701,Fleurette,Dubois,5/11/1970,"98 Rue de Strasbourg",French,FleuretteDubois@jourrapide.com,04.07.00.98.55,82.6,Visa,4485754614253605,455,4/2018,"1992 Subaru Leone"
2702,Caresse,Senneville,7/22/1933,"59 rue Léon Dierx",French,CaresseSenneville@teleworm.us,05.04.60.07.93,58.7,MasterCard,5199473490792420,183,11/2020,"2012 Suzuki Alto"
2709,Gaetan,Mazuret,2/2/1952,"25 Chemin des Bateliers",French,GaetanMazuret@jourrapide.com,04.07.01.09.27,71.9,Visa,4716283318644340,669,1/2019,"1999 Toyota Corolla"
2712,Marcelle,Marier,12/21/1936,"93 Boulevard de Normandie",French,MarcelleMarier@rhyta.com,03.92.74.27.58,53.8,MasterCard,5550560385574500,044,5/2021,"2006 Mercedes-Benz R"
2713,Élise,Parizeau,7/28/1980,"4 rue Marguerite",French,EliseParizeau@fleckens.hu,01.91.60.99.47,99.3,Visa,4916305799445265,003,10/2020,"2006 Infiniti M"
2720,Campbell,Potvin,2/9/1982,"88 Faubourg Saint Honoré",French,CampbellPotvin@cuvox.de,05.80.06.16.08,110.6,Visa,4556331121825565,105,6/2017,"1992 Beijing BJ 212"
2721,Victoire,Latourelle,5/5/1950,"30 rue Beauvau",French,VictoireLatourelle@gustr.com,04.64.52.70.28,93.2,Visa,4916368045820137,953,8/2017,"2010 Acura RL"
2728,Merci,Mireault,12/29/1931,"39 place de Miremont",French,MerciMireault@dayrep.com,01.45.86.83.12,71.2,MasterCard,5268010614387640,579,6/2019,"2005 Chrysler Voyager"
2731,Geneviève,Veilleux,1/8/1978,"30 rue Charles Corbeau",French,GenevieveVeilleux@superrito.com,02.63.75.00.66,60.9,Visa,4539585489340705,959,3/2020,"1998 TVR Cerbera"
2732,Damiane,Chrétien,9/2/1967,"99 Rue Frédéric Chopin",French,DamianeChretien@rhyta.com,04.80.28.99.45,50.1,Visa,4556135118623531,734,4/2021,"2000 Suzuki Samurai"
2735,Montague,Bergeron,12/3/1930,"32 boulevard Amiral Courbet",French,MontagueBergeron@einrot.com,02.53.44.33.14,64.8,Visa,4716342536627451,787,7/2017,"2005 Nissan Altima"
2736,Avril,Gregoire,12/10/1987,"4 boulevard de Prague",French,AvrilGregoire@dayrep.com,04.08.83.87.01,52.3,MasterCard,5536927409633290,863,1/2020,"2015 GMC Acadia"
2738,Villette,Arpin,12/29/1947,"10 avenue de Provence",French,VilletteArpin@fleckens.hu,04.28.92.21.52,76.9,Visa,4929166780745500,412,11/2019,"2015 Kia Cadenza"
2742,Blanche,Paquin,10/8/1967,"96 rue des six frères Ruellan",French,BlanchePaquin@gustr.com,02.56.21.28.14,83.3,MasterCard,5112383671984742,670,3/2019,"2003 Eagle Talon"
2745,Mallory,Berie,1/13/2001,"29 Rue St Ferréol",French,MalloryBerie@cuvox.de,03.24.89.73.50,50.7,MasterCard,5184140897162773,071,2/2021,"2008 Hyundai i30"
2746,Thomas,Binet,9/9/1942,"98 rue du Château",French,ThomasBinet@gustr.com,04.91.41.88.17,84.9,Visa,4716081430614872,895,8/2020,"2004 Mitsubishi Colt"
2755,Brice,Lafrenière,3/14/1966,"2 Place Charles de Gaulle",French,BriceLafreniere@teleworm.us,03.26.72.74.86,61.8,Visa,4539978656431953,593,5/2019,"2005 Pontiac Vibe"
